GH35.WUX62595.1	beta-galactosidase [Streptomyces sp. NBC_01431]
GH35.UOG75193.1	beta-galactosidase [Hymenobacter tibetensis]
GH35.QGG57148.1	beta-galactosidase [Paenibacillus sp. B01]
GH35.QGH33899.1	beta-galactosidase [Gracilibacillus salitolerans]
GH35.UOQ90866.1	beta-galactosidase [Agromyces sp. H17E-10]
GH35.UOR04953.1	beta-galactosidase [Hymenobacter aerilatus]
GH35.WWT95299.1	beta-galactosidase [Streptomyces sp. DG1A-41]
GH35.UPG84369.1	beta-galactosidase [Luteibacter aegosomatis]
GH35.BFF21063.1	beta-galactosidase [Promicromonospora thailandica]
GH35.BFR77625.1	beta-galactosidase [Paenibacillus sp. WG02]
GH35.BFR82577.1	beta-galactosidase [Paenibacillus sp. WG02]
GH35.CAD7358615.1	glycosyl hydrolase [Staphylococcus schleiferi]
GH35.QJT04062.1	glycosyl hydrolase family 35 [Streptomyces asoensis]
GH35.QKH46524.1	beta-galactosidase [Abiotrophia defectiva]
GH35.QKV78777.1	beta-galactosidase [Amycolatopsis sp. Hca4]
GH35.QWP03823.1	beta-galactosidase [Akkermansia massiliensis]
GH35.UYC20308.1	beta-galactosidase [Xanthomonas sp. CFBP 8443]
GH35.UYC22530.1	DUF5597 domain-containing protein [Xanthomonas sp. CFBP 8443]
GH35.WZN42480.1	beta-galactosidase [Chitinophaga pollutisoli]
GH35.XAF97229.1	DUF5597 domain-containing protein [Sphingomonas sp. NY01]
GH35.XAJ95018.1	beta-galactosidase [Sphingobacterium multivorum]
GH35.APU22531.1	Glycosyl hydrolases family 35 [Actinoalloteichus sp. GBA129-24]
GH35.QEE25253.1	beta-galactosidase [Rhodanobacter glycinis]
GH35.ANQ65663.1	beta-galactosidase (plasmid) [Staphylococcus equorum]
GH35.QER88803.1	beta-galactosidase [Streptomyces tendae]
GH35.BCW05679.1	beta-galactosidase [Arthrobacter sp. NtRootA1]
GH35.BCW05799.1	beta-galactosidase [Arthrobacter sp. NtRootA1]
GH35.BCW59609.1	beta-galactosidase [Arthrobacter sp. StoSoilB20]
GH35.WEH32336.1	beta-galactosidase [Streptomyces sp. AM 4-1-1]
GH35.WEH43884.1	beta-galactosidase [Streptomyces sp. AM 2-1-1]
GH35.BCW60400.1	beta-galactosidase [Arthrobacter sp. StoSoilB20]
GH35.XDQ10050.1	beta-galactosidase family protein [Streptomyces sp. R11]
GH35.WEO98035.1	beta-galactosidase family protein [Streptomyces sp. FXJ1.172]
GH35.QUW89028.1	Beta-galactosidase [Streptomyces sp. V17-9]
GH35.XDQ15155.1	beta-galactosidase family protein [Streptomyces sp. R11]
GH35.QVK18399.1	beta-galactosidase [Mycoplasmatota bacterium]
GH35.XDQ67659.1	beta-galactosidase family protein [Streptomyces sp. R35]
GH35.WFM80052.1	beta-galactosidase [Streptococcus pluranimalium]
GH35.QVK18407.1	beta-galactosidase [Mycoplasmatota bacterium]
GH35.XDZ31296.1	beta-galactosidase family protein [Xanthomonas sp. NCPPB 2632]
GH35.QWS33888.1	beta-galactosidase [Curtobacterium sp. L6-1]
GH2.QFU91516.1	Exo-beta-D-glucosaminidase precursor [Amycolatopsis sp. YIM 10]
GH35.QMU28797.1	DUF5597 domain-containing protein [Adhaeribacter radiodurans]
GH35.ANG86521.1	beta-galactosidase [Microbacterium chocolatum]
GH35.ANH91376.1	beta-galactosidase [Streptomyces sp. SAT1]
GH35.UAY57088.1	beta-galactosidase [Arachidicoccus terrestris]
GH35.BEU26870.1	beta-galactosidase (plasmid) [Paraburkholderia sp. 22B1P]
GH35.BEU27250.1	beta-galactosidase (plasmid) [Paraburkholderia sp. 22B1P]
GH35.BFO71979.1	beta-galactosidase [Prevotella sp. GTC17253]
GH35.WCP72737.1	DUF5597 domain-containing protein [Sphingomonas hankookensis]
GH35.WDF75579.1	beta-galactosidase [Mucilaginibacter sp. KACC 22773]
GH35.WDF77294.1	beta-galactosidase [Mucilaginibacter sp. KACC 22773]
GH35.WPO76055.1	beta-galactosidase family protein [Streptomyces sp. KN37]
GH35.WPO77273.1	beta-galactosidase family protein [Flavobacterium sp. KACC 22761]
GH35.WPV00847.1	beta-galactosidase family protein [Mucilaginibacter sp. cycad4]
GH35.UDE94640.1	beta-galactosidase [Carnobacterium viridans]
GH35.BFF04985.1	beta-galactosidase [Streptoalloteichus tenebrarius]
GH35.AMW32525.1	beta-galactosidase [Fervidobacterium islandicum]
GH35.BFP46486.1	beta-galactosidase [Kitasatospora sp. CMC57]
GH35.ANJ26038.1	beta-galactosidase [Agromyces aureus]
GH35.ANJ27995.1	beta-galactosidase [Agromyces aureus]
GH35.QKS58035.1	beta-galactosidase [Paenibacillus barcinonensis]
GH35.ANY70118.1	beta-galactosidase [Paenibacillus sp. BIHB 4019]
GH35.UWM87616.1	beta-galactosidase [Streptococcus parauberis]
GH35.WNM39238.1	beta-galactosidase [Micromonospora halotolerans]
GH35.WOH17490.1	beta-galactosidase [Paenarthrobacter sp. GOM3]
GH35.AUS77501.1	beta-galactosidase [Actinoalloteichus sp. AHMU CJ021]
GH35.AUS98261.1	beta-galactosidase [Clostridium thermosuccinogenes]
GH35.AVM46060.1	beta-galactosidase [Victivallales bacterium CCUG 44730]
GH35.AWL37856.1	beta-galactosidase [Streptomyces sp. SM18]
GH35.AEM23014.1	beta-galactosidase [Brachyspira intermedia PWS/A]
GH35.QEM08920.1	beta-galactosidase [Mucilaginibacter rubeus]
GH35.AEN09357.1	glycoside hydrolase family 35 [Streptomyces sp. SirexAA-E]
GH35.QEM10475.1	beta-galactosidase [Mucilaginibacter rubeus]
GH35.AEY88767.1	putative beta-galactosidase [Streptomyces hygroscopicus subsp. jinggangensis 5008]
GH35.AGB27610.1	beta-galactosidase [Prevotella dentalis DSM 3688]
GH35.QES33307.1	beta-galactosidase [Streptomyces venezuelae]
GH35.WCN04995.1	beta-galactosidase [Streptomyces sp. M92]
GH35.XDQ39851.1	beta-galactosidase [Streptomyces sp. R28]
GH35.XDS94037.1	beta-galactosidase [Parabacteroides goldsteinii]
GH35.UOQ44209.1	beta-galactosidase [Halobacillus salinarum]
GH35.XDS97613.1	beta-galactosidase [Parabacteroides goldsteinii]
GH35.UOX67757.1	beta-galactosidase [Enterocloster bolteae]
GH35.UPO97494.1	beta-galactosidase [Cetobacterium somerae]
GH2.AVM46586.1	beta-galactosidase [Victivallales bacterium CCUG 44730]
GH35.AAR59846.1	Sequence 6380 from patent US 6617156
GH35.QBE97362.1	Beta-galactosidase [Blautia producta]
GH35.AAR60004.1	Sequence 6538 from patent US 6617156
GH35.QBR10141.1	beta-galactosidase [Streptomyces sp. S501]
GH35.AVH58915.1	beta-galactosidase [Streptomyces dengpaensis]
GH35.AVH97982.1	beta-galactosidase [Streptomyces sp. WAC00288]
GH35.QQT46210.1	beta-galactosidase [Sphingobacterium multivorum]
GH35.WBO21016.1	DUF5597 domain-containing protein [Sphingomonas abietis]
GH35.QRX63330.1	DUF5597 domain-containing protein [Dysgonomonadaceae bacterium zrk40]
GH35.WBO22836.1	DUF5597 domain-containing protein [Sphingomonas abietis]
GH35.WMD08992.1	beta-galactosidase [Streptomyces sp. FXY-T5]
GH35.WNF00944.1	beta-galactosidase [Streptomyces luomodiensis]
GH35.WNF26490.1	beta-galactosidase [Streptomyces durocortorensis]
GH35.WNM49043.1	beta-galactosidase [Kitasatospora sp. CM 4170]
GH35.AYC41561.1	Beta-galactosidase [Streptomyces griseorubiginosus]
GH35.QVI62157.1	beta-galactosidase [Cellulomonas wangleii]
GH35.QVI63179.1	beta-galactosidase [Cellulomonas wangleii]
GH35.AYW77703.1	beta-galactosidase [Propionibacterium acidifaciens]
GH35.AQT60462.1	glycoside hydrolase [Cellvibrio sp. PSBB023]
GH35.AZN42518.1	glycosyl hydrolase [Paenibacillus albus]
GH35.ARF72004.1	beta-galactosidase [Kitasatospora albolonga]
GH35.AZN43098.1	beta-galactosidase [Paenibacillus albus]
GH35.QFZ76927.1	beta-galactosidase [Streptomyces fagopyri]
GH35.QGG57042.1	glycosyl hydrolase [Paenibacillus sp. B01]
GH35.WDM43914.1	beta-galactosidase [Microbacterium luteolum]
GH35.WEA86743.1	beta-galactosidase [Streptococcus anginosus]
GH35.WON92706.1	beta-galactosidase [Sphingobacterium sp. UGAL515B_05]
GH35.WPF82297.1	beta-galactosidase [Sanguibacter biliveldensis]
GH35.WPF84216.1	beta-galactosidase [Sanguibacter biliveldensis]
GH35.WPR54474.1	beta-galactosidase family protein [Streptomyces sp. S399]
GH35.URX61863.1	beta-galactosidase [Luteibacter anthropi]
GH35.USU13496.1	DUF5597 domain-containing protein [Sphingomonadaceae bacterium OTU29THOMA1]
GH35.ANJ28137.1	beta-galactosidase [Agromyces aureus]
GH35.ANN18020.1	beta-galactosidase [Amycolatopsis orientalis]
GH35.CAD7666486.1	GH-35 beta-galactosidase [uncultured bacterium]
GH35.ANY75700.1	beta-galactosidase [Paenibacillus ihbetae]
GH35.ANZ19305.1	beta-galactosidase [Streptomyces noursei ATCC 11455]
GH35.CAL99655.1	beta-galactosidase [Saccharopolyspora erythraea NRRL 2338]
GH35.UMM08012.1	DUF5597 domain-containing protein [Gluconobacter frateurii]
GH35.QOT11590.1	beta-galactosidase [Paenibacillus sp. JNUCC32]
GH35.QOT12690.1	beta-galactosidase [Paenibacillus sp. JNUCC32]
GH35.UMP04545.1	beta-galactosidase [Amycolatopsis sp. EV170708-02-1]
GH35.UNX53761.1	beta-galactosidase [Georgenia sp. TF02-10]
GH35.UNY97233.1	beta-galactosidase [Zhouia spongiae]
GH35.UOK62458.1	beta-galactosidase [Paenibacillus sp. OVF10]
GH35.WFC41610.1	DUF5597 domain-containing protein [Pseudoxanthomonas sp. SE1]
GH35.XCF05458.1	beta-galactosidase [Tamlana crocina]
GH35.XCH24154.1	DUF5597 domain-containing protein [Dyadobacter sp. 676]
GH35.WFE83030.1	beta-galactosidase [Parabacteroides chongii]
GH35.XCO34325.1	GH35 family beta-galactosidase GalD [Xanthomonas cannabis]
GH35.XCO76979.1	beta-galactosidase family protein [Lysobacter firmicutimachus]
GH35.WHY22229.1	beta-galactosidase [Paenibacillus sp. G2S3]
GH35.AYN41513.1	beta-galactosidase [Streptomyces dangxiongensis]
GH35.ACU73284.1	Beta-galactosidase [Catenulispora acidiphila DSM 44928]
GH35.AZB42205.1	beta-galactosidase [Bacillus sp. FJAT-42376]
GH35.ACU75931.1	Beta-galactosidase [Catenulispora acidiphila DSM 44928]
GH35.ADI03366.1	beta-galactosidase [Streptomyces bingchenggensis BCW-1]
GH35.QOY88991.1	beta-galactosidase [Paludibaculum fermentans]
GH35.AZQ71113.1	beta-galactosidase [Streptomyces luteoverticillatus]
GH35.QQM96072.1	beta-galactosidase [Staphylococcus pseudintermedius]
GH35.QEC74265.1	beta-galactosidase [Arachidicoccus ginsenosidivorans]
GH35.WAZ25783.1	beta-galactosidase [Streptomyces cinnabarinus]
GH35.AEB30832.1	beta-galactosidase [Carnobacterium sp. 17-4]
GH35.QEC75125.1	beta-galactosidase [Mucilaginibacter ginsenosidivorax]
GH35.WBQ19131.1	DUF5597 domain-containing protein (plasmid) [Sphingobium yanoikuyae]
GH35.QES36951.1	glycosyl hydrolase [Streptomyces venezuelae]
GH35.WCH96377.1	beta-galactosidase [Streptomyces moderatus]
GH35.UKK57006.1	beta-galactosidase [Prevotella communis]
GH35.WPO90607.1	beta-galactosidase family protein [Chryseobacterium sp. HR92]
GH2.UOB09609.1	glycoside hydrolase family 2 protein [Streptomyces sp. HP-A2021]
GH35.QJD79706.1	beta-galactosidase [Spirosoma rhododendri]
GH35.UYY82129.1	beta-galactosidase [Arthrobacter sp. YA7-1]
GH35.ADB31211.1	Beta-galactosidase [Kribbella flavida DSM 17836]
GH35.WKL56158.1	DUF5597 domain-containing protein [Asticcacaulis sp. ZE23SCel15]
GH35.AZR22199.1	beta-galactosidase [Xanthomonas vasicola]
GH35.WLQ47733.1	beta-galactosidase [Streptomyces poriferorum]
GH35.QJR82280.1	DUF5597 domain-containing protein [Alteromonas pelagimontana]
GH35.QKG56572.1	DUF5597 domain-containing protein [Hymenobacter sp. BRD128]
GH35.QKG58867.1	beta-galactosidase [Hymenobacter sp. BRD128]
GH35.UEQ16768.1	DUF5597 domain-containing protein [Xanthomonas phaseoli pv. manihotis]
GH35.UJP09342.1	beta-galactosidase [Microbacterium sp. KUDC0406]
GH2.XDV62253.1	exo-beta-D-glucosaminidase [Streptomyces sp. R33]
GH35.ATZ22108.1	Beta-galactosidase precursor [Streptomyces lavendulae subsp. lavendulae]
GH35.ATZ22420.1	Beta-galactosidase precursor [Streptomyces lavendulae subsp. lavendulae]
GH35.QEM10639.1	beta-galactosidase [Mucilaginibacter rubeus]
GH35.UOQ65734.1	beta-galactosidase [Hymenobacter volaticus]
GH35.QEM10691.1	beta-galactosidase [Mucilaginibacter rubeus]
GH35.UOQ68703.1	beta-galactosidase (plasmid) [Hymenobacter volaticus]
GH35.QEV23009.1	glycosyl hydrolase family 35 [Streptomyces coeruleorubidus]
GH35.UOX89224.1	beta-galactosidase [Amycolatopsis sp. FBCC-B4732]
GH35.QFR01005.1	glycosyl hydrolase family 35 [Streptomyces phaeolivaceus]
GH35.QUC58325.1	beta-galactosidase [Streptomyces sp. A2-16]
GH35.QUC58326.1	beta-galactosidase [Streptomyces sp. A2-16]
GH35.WOS42062.1	beta-galactosidase [Xanthomonas rydalmerensis]
GH35.AOZ96850.1	beta-galactosidase Bga35B [Butyrivibrio hungatei]
GH35.APA00257.1	beta-galactosidase [Flavobacterium commune]
GH35.APP77651.1	beta-galactosidase [Xanthomonas vesicatoria ATCC 35937]
GH35.WHT16377.1	beta-galactosidase [Crossiella sp. CA-258035]
GH35.QMU96960.1	beta-galactosidase [Microbacterium esteraromaticum]
GH35.QMV06642.1	beta-galactosidase [Streptomyces lincolnensis]
GH35.WIM15576.1	beta-galactosidase [Microbacterium sp. zg-B96]
GH35.QNE77989.1	beta-galactosidase [Streptomyces finlayi]
GH35.WIM15651.1	beta-galactosidase [Microbacterium sp. zg-B96]
GH35.UVR75864.1	DUF5597 domain-containing protein [Bacteroides xylanisolvens]
GH2.QCD58852.1	beta-mannosidase [Streptomyces hawaiiensis]
GH35.QCD54078.1	glycosyl hydrolase family 35 [Streptomyces hawaiiensis]
GH35.UDM75258.1	beta-galactosidase [Vagococcus fluvialis]
GH35.ACX65412.1	Beta-galactosidase [Paenibacillus sp. Y412MC10]
GH35.ADW70968.1	glycoside hydrolase family 35 (plasmid) [Granulicella tundricola MP5ACTX9]
GH35.UGQ47593.1	DUF5597 domain-containing protein [Massilia endophytica]
GH35.UGQ49149.1	beta-galactosidase [Massilia endophytica]
GH35.ASX25172.1	beta-galactosidase [Lactococcus lactis subsp. lactis]
GH35.QCD55701.1	beta-galactosidase [Streptomyces hawaiiensis]
GH35.UYO96744.1	beta-galactosidase [Microbacterium sp. M28]
GH35.UYO97576.1	beta-galactosidase [Microbacterium sp. M28]
GH35.QKZ25170.1	beta-galactosidase [Streptomyces chartreusis]
GH35.QLB13022.1	beta-galactosidase [Bisgaardia hudsonensis]
GH35.WNQ11418.1	beta-galactosidase [Paenibacillus aurantius]
GH35.WNR46939.1	beta-galactosidase [Paenibacillus sp. MBLB1832]
GH35.QNA75551.1	beta-galactosidase [Streptomyces sp. So13.3]
GH35.AMB57922.1	beta-galactosidase [Microterricola viridarii]
GH35.QPI48154.1	beta-galactosidase [Massilia antarctica]
GH35.BFF25504.1	beta-galactosidase [Glycomyces mayteni]
GH35.BFG45106.1	beta-galactosidase [Prevotella bivia]
GH35.QQM40810.1	beta-galactosidase [Streptomyces liliifuscus]
GH35.CAA20078.1	beta-galactosidase [Streptomyces coelicolor A3(2)]
GH35.SDU11711.1	beta-galactosidase [Verrucomicrobium sp. GAS474]
GH35.SQI54098.1	beta-galactosidase [Lederbergia lenta]
GH35.SQJ06322.1	glycosyl hydrolase [Staphylococcus auricularis]
GH35.UYU34424.1	beta-galactosidase [Bacteroides sp. DH3716P]
GH35.WKA51696.1	beta-galactosidase [Planococcus liqunii]
GH35.WKA55501.1	beta-galactosidase [Planococcus shixiaomingii]
GH35.WKX11033.1	glycoside hydrolase family 35 protein [Streptomyces sp. NL15-2K]
GH35.AJT41055.1	beta-galactosidase [Psychromicrobium lacuslunae]
GH35.AKJ13399.1	beta-galactosidase [Streptomyces incarnatus]
GH35.AKJ13795.1	beta-galactosidase [Streptomyces incarnatus]
GH35.QKS44785.1	beta-galactosidase [Paenibacillus cellulosilyticus]
GH35.QKS44796.1	beta-galactosidase [Paenibacillus cellulosilyticus]
GH35.BDH83742.1	beta-galactosidase [Lactococcus lactis]
GH35.BDI28473.1	beta-galactosidase [Capsulimonas corticalis]
GH35.BDZ42180.1	beta-galactosidase [Paraoerskovia sediminicola]
GH35.UAL69729.1	beta-galactosidase [Streptomyces angustmyceticus]
GH35.BDZ58127.1	beta-galactosidase [Barrientosiimonas endolithica]
GH35.UAL71800.1	beta-galactosidase [Streptomyces angustmyceticus]
GH35.XEA89066.1	DUF5597 domain-containing protein [Xanthomonas sp. DAR 80977]
GH35.XEM73120.1	beta-galactosidase [Amycolatopsis sp. cg13]
GH35.WNY48638.1	beta-galactosidase [Streptococcus iners subsp. hyiners]
GH35.WOT39274.1	beta-galactosidase [Streptomyces coeruleorubidus]
GH2.AHF91981.1	beta-galactosidase [Opitutaceae bacterium TAV5]
GH35.QCX74176.1	Beta-galactosidase precursor [Streptomyces sp. YIM 121038]
GH35.QCX75948.1	Beta-galactosidase precursor [Streptomyces sp. YIM 121038]
GH35.ATL48494.1	beta-galactosidase [Chitinophaga caeni]
GH35.QRY40059.1	beta-galactosidase [Microbacterium hominis]
GH35.ATL68795.1	beta-galactosidase [Nocardia terpenica]
GH35.UKE63806.1	DUF5597 domain-containing protein [Xanthomonas graminis pv. poae]
GH35.UKK57038.1	beta-galactosidase [Prevotella communis]
GH35.QTE38418.1	beta-galactosidase [Mucilaginibacter gossypii]
GH35.QTE39610.1	beta-galactosidase [Mucilaginibacter gossypii]
GH35.WHM39214.1	beta-galactosidase [Streptomyces sp. BPTC-684]
GH35.WHY17225.1	beta-galactosidase [Paenibacillus sp. G2S3]
GH2.AYC37873.1	Exo-beta-D-glucosaminidase [Streptomyces griseorubiginosus]
GH2.BDI74854.1	beta-galactosidase [Paraprevotella clara]
GH35.BBF42367.1	beta-galactosidase [Lachnospiraceae bacterium KM106-2]
GH35.BBL76376.1	glycoside hydrolase [Methylomagnum ishizawai]
GH35.WNI32516.1	beta-galactosidase [Streptomyces sp. ITFR-6]
GH35.WNI33491.1	beta-galactosidase [Streptomyces sp. ITFR-6]
GH35.WNU94879.1	beta-galactosidase [Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A]
GH35.QKJ28334.1	DUF5597 domain-containing protein [Mucilaginibacter mali]
GH35.QKJ30183.1	beta-galactosidase [Mucilaginibacter mali]
GH35.QKV72964.1	beta-galactosidase [Amycolatopsis sp. Hca4]
GH35.UUU26838.1	beta-galactosidase [Streptomyces sp. DSM 40750]
GH2.UJW31484.1	exo-beta-D-glucosaminidase [Saccharothrix sp. AJ9571]
GH35.AOH84728.1	beta-galactosidase [Sphingomonas panacis]
GH35.AOW86806.1	beta-galactosidase [Streptomyces olivaceus]
GH35.AOX46297.1	beta-galactosidase [Microbacterium sp. BH-3-3-3]
GH35.APO93679.1	glycoside hydrolase [Xanthomonas vesicatoria]
GH35.BDH12303.1	beta-galactosidase [Streptomyces hygroscopicus]
GH35.BDT57305.1	beta-galactosidase [Massilia varians]
GH35.BEV12370.1	beta-galactosidase [Asticcacaulis sp. DW145]
GH35.QKW21135.1	beta-galactosidase [Kitasatospora sp. NA04385]
GH35.QMU78435.1	glycoside hydrolase family 35 [Streptacidiphilus sp. PB12-B1b]
GH35.WCG32019.1	beta-galactosidase [Enterococcus dispar]
GH35.WDF35672.1	beta-galactosidase [Streptomyces sp. T12]
GH35.XAS66332.1	beta-galactosidase family protein [Micrococcaceae bacterium Sec5.7]
GH35.XBH11564.1	beta-galactosidase [Edaphobacter paludis]
GH2.XBH19881.1	glycosyl hydrolase family 2 [Telmatobacter sp. DSM 110680]
GH35.BDZ39720.1	beta-galactosidase [Microbacterium suwonense]
GH35.BET66281.1	beta-galactosidase [Opitutales bacterium ASA1]
GH35.BET66753.1	beta-galactosidase [Opitutales bacterium ASA1]
GH35.QUC61276.1	beta-galactosidase [Streptomyces sp. A2-16]
GH35.QUT44651.1	Glycosyl hydrolases family 35 [Bacteroides eggerthii]
GH35.UFH38323.1	beta-galactosidase [Flavobacterium flavipigmentatum]
GH35.UIJ43505.1	DUF5597 domain-containing protein [Sphingomonas cannabina]
GH35.UIJ45022.1	beta-galactosidase [Sphingomonas cannabina]
GH2.WKX13349.1	glycoside hydrolase family 2 protein [Streptomyces sp. NL15-2K]
GH35.ALW86624.1	mannonate dehydratase [Hymenobacter sedentarius]
GH35.BBA95257.1	putative beta-galactosidase [Actinacidiphila reveromycinica]
GH35.QIB58607.1	beta-galactosidase [Blautia producta ATCC 27340 = DSM 2950]
GH35.QIM66131.1	beta-galactosidase [Mannheimia granulomatis]
GH35.QIV78164.1	beta-galactosidase [Fervidobacterium pennivorans subsp. keratinolyticus]
GH35.SDT16498.1	beta-galactosidase [Streptomyces sp. TLI_053]
GH35.SHH96486.1	beta-galactosidase [Streptomyces sp. 3214.6]
GH35.SMF87753.1	beta-galactosidase [Paenibacillus uliginis N3/975]
GH35.XDQ39852.1	beta-galactosidase [Streptomyces sp. R28]
GH35.XDS34535.1	beta-galactosidase family protein [Streptomyces sp. cg36]
GH35.XDS35862.1	beta-galactosidase [Streptomyces sp. cg36]
GH2.QTI42733.1	Exo-beta-D-glucosaminidase [Streptomyces nojiriensis]
GH35.AOW08575.1	beta-galactosidase [Flavobacterium gilvum]
GH35.APG06653.1	beta-galactosidase [Luteibacter rhizovicinus DSM 16549]
GH35.QBQ37453.1	glycoside hydrolase family 35 [Pseudoduganella plicata]
GH35.QCJ44360.1	beta-galactosidase [Bacillus sp. S3]
GH35.QCJ45529.1	beta-galactosidase (plasmid) [Bacillus sp. S3]
GH35.QMU76409.1	beta-galactosidase [Streptacidiphilus sp. PB12-B1b]
GH35.QNE37261.1	beta-galactosidase [Leifsonia shinshuensis]
GH35.QNE40040.1	beta-galactosidase [Hymenobacter sp. NBH84]
GH35.SQG03105.1	beta-galactosidase [Streptococcus gordonii]
GH35.UBD73769.1	beta-galactosidase [Parabacteroides goldsteinii]
GH35.UUF16611.1	DUF5597 domain-containing protein [Flavobacterium panici]
GH35.UUW11573.1	beta-galactosidase [Flavobacterium plurextorum]
GH35.UVE67710.1	beta-galactosidase [Burkholderia pyrrocinia]
GH35.WNY51556.1	beta-galactosidase [Streptococcus iners]
GH35.WNZ07969.1	beta-galactosidase [Streptomyces sp. 11x1]
GH2.SDN19988.1	exo-1,4-beta-D-glucosaminidase [Allokutzneria albata]
GH35.APY88823.1	beta-galactosidase [Streptomyces alfalfae]
GH35.AQX82324.1	beta-galactosidase [Plantibacter flavus]
GH35.ARU27496.1	glycoside hydrolase [Cellvibrio sp. PSBB006]
GH35.ARV05065.1	beta-galactosidase (plasmid) [Enterococcus faecalis]
GH35.QCP12659.1	glycoside hydrolase family 35 [Pseudoduganella umbonata]
GH35.UVY84551.1	beta-galactosidase [Brachybacterium sp. NBEC-018]
GH35.UVY84917.1	beta-galactosidase [Brachybacterium sp. NBEC-018]
GH35.WOX08964.1	beta-galactosidase [Streptomyces sp. N50]
GH35.WOX09452.1	beta-galactosidase [Streptomyces sp. N50]
GH35.WPO78229.1	beta-galactosidase [Flavobacterium sp. KACC 22761]
GH35.WPO84366.1	beta-galactosidase family protein [Chryseobacterium sp. JJR-5R]
GH35.WPX40385.1	beta-galactosidase [Akkermansia sp. N21116]
GH2.QBE97736.1	Beta-glucuronidase [Blautia producta]
GH2.WDV55174.1	glycoside hydrolase family 2 protein [Streptomyces coeruleorubidus]
GH35.APR83212.1	Beta-galactosidase [Minicystis rosea]
GH35.ARP70068.1	beta-galactosidase [Streptomyces pluripotens]
GH35.CBW21208.1	putative glycosyl hydrolase [Bacteroides fragilis 638R]
GH35.UKF34261.1	beta-galactosidase [Clavibacter michiganensis subsp. tessellarius]
GH35.WBL25219.1	beta-galactosidase [Zunongwangia sp. HGR-M22]
GH35.WBM81210.1	beta-galactosidase [Cryobacterium breve]
GH35.WRQ89923.1	beta-galactosidase [Actomonas aquatica]
GH35.WIM14960.1	beta-galactosidase [Microbacterium sp. zg-B96]
GH35.XBH18722.1	beta-galactosidase [Telmatobacter sp. DSM 110680]
GH35.XBX81594.1	beta-galactosidase family protein [Agromyces sp. G08B096]
GH35.XCJ70325.1	beta-galactosidase family protein [Streptomyces sp. HUAS MG91]
GH35.AQY00969.1	beta-galactosidase [Microbacterium foliorum]
GH35.ARS42902.1	beta-galactosidase [Sphingobacteriaceae bacterium GW460-11-11-14-LB5]
GH35.ABK58683.1	beta-galactosidase [Streptomyces fradiae]
GH35.ART77939.1	glycosyl hydrolase [Sutcliffiella horikoshii]
GH35.CAI3267181.1	beta-galactosidase [Enterococcus cecorum]
GH35.CAI3322438.1	beta-galactosidase [Enterococcus cecorum]
GH35.ACM55532.1	glycoside hydrolase family 35 [Chloroflexus aurantiacus Y-400-fl]
GH35.CQR54694.1	glycosyl hydrolase family 35 [Paenibacillus riograndensis SBR5]
GH35.UXY35651.1	beta-galactosidase [Streptomyces albidocamelliae]
GH35.UYU38394.1	beta-galactosidase [Bacteroides sp. DH3716P]
GH35.QYM79230.1	beta-galactosidase [Horticoccus luteus]
GH35.WNC01658.1	beta-galactosidase [Streptomyces sp. CGMCC 4.7035]
GH35.QZZ30190.1	beta-galactosidase [Streptomyces sp. ST1015]
GH35.WNV88453.1	beta-galactosidase [Umezawaea sp. Da 62-37]
GH2.QUC66250.1	DUF4982 domain-containing protein [Aristaeella hokkaidonensis]
GH35.AIQ57031.1	glycosyl hydrolase family 35 [Paenibacillus borealis]
GH35.AIQ64896.1	beta-galactosidase [Paenibacillus stellifer]
GH35.AJT70058.3	Beta-galactosidase [Streptomyces lydicus]
GH35.AZM62488.1	beta-galactosidase [Streptomyces sp. WAC 01438]
GH35.AZS17317.1	beta-galactosidase [Paenibacillus lutimineralis]
GH35.QCX24858.1	glycosyl hydrolase family 35 [Companilactobacillus futsaii]
GH35.QDO91001.1	beta-galactosidase [Dolosigranulum pigrum]
GH35.QDP97958.1	beta-galactosidase [Microlunatus elymi]
GH35.QQQ73678.1	beta-galactosidase [Saccharothrix sp. 6-C]
GH35.QSO48054.1	beta-galactosidase [Alicyclobacillus mengziensis]
GH35.UKA48633.1	beta-galactosidase [Arthrobacter sp. FW305-123]
GH35.UKK50268.1	beta-galactosidase [Prevotella sp. E13-17]
GH35.WRH26168.1	beta-galactosidase [Arthrobacter sp. JZ12]
GH35.WSA53932.1	beta-galactosidase [Nonomuraea fuscirosea]
GH35.WSA54965.1	beta-galactosidase [Nonomuraea fuscirosea]
GH35.ASW57329.1	beta-galactosidase [Plantactinospora sp. KBS50]
GH35.ATG53599.1	beta-galactosidase [Brachybacterium ginsengisoli]
GH35.QNK61726.1	beta-galactosidase [Pedobacter sp. PAMC26386]
GH35.ATG55959.1	beta-galactosidase [Brachybacterium ginsengisoli]
GH35.ATP57188.1	beta-galactosidase [Pedobacter ginsengisoli]
GH35.WBQ03365.1	beta-galactosidase [Kribbella sp. CA-293567]
GH35.QAY69860.1	beta-galactosidase [Xylanimonas protaetiae]
GH35.QNR82871.1	beta-galactosidase [Pedobacter riviphilus]
GH35.UKK49304.1	beta-galactosidase [Prevotella sp. E9-3]
GH35.UKK49739.1	beta-galactosidase [Prevotella sp. E9-3]
