ID	Cluster
WP_133627959.1	carboxypeptidase
WP_136439731.1	carboxypeptidase
WP_159978520.1	carboxypeptidase
WP_204145738.1	carboxypeptidase
WP_217224912.1	carboxypeptidase
WP_204465374.1	carboxypeptidase
WP_188496668.1	carboxypeptidase
WP_229672438.1	carboxypeptidase
WP_246608693.1	carboxypeptidase
WP_252187612.1	carboxypeptidase
WP_246627788.1	carboxypeptidase
WP_331708993.1	carboxypeptidase
WP_344965090.1	carboxypeptidase
WP_465249331.1	carboxypeptidase
WP_008410098.1	carboxypeptidase
WP_018131946.1	carboxypeptidase
WP_022695678.1	carboxypeptidase
WP_051286622.1	carboxypeptidase
WP_029761014.1	carboxypeptidase
WP_044394373.1	carboxypeptidase
WP_092518859.1	carboxypeptidase
WP_121521084.1	carboxypeptidase
WP_126309845.1	carboxypeptidase
WP_165198959.1	carboxypeptidase
WP_204418069.1	carboxypeptidase
WP_217021760.1	carboxypeptidase
WP_213097257.1	carboxypeptidase
WP_227733128.1	carboxypeptidase
WP_213102547.1	carboxypeptidase
WP_248963296.1	carboxypeptidase
WP_245245161.1	carboxypeptidase
WP_241420618.1	carboxypeptidase
WP_283078902.1	carboxypeptidase
WP_283110758.1	carboxypeptidase
WP_376774356.1	carboxypeptidase
WP_343231652.1	carboxypeptidase
WP_301498511.1	carboxypeptidase
WP_425061116.1	carboxypeptidase
WP_428441148.1	carboxypeptidase
WP_464844946.1	carboxypeptidase
WP_002135240.1	carboxypeptidase
WP_014185505.1	carboxypeptidase
WP_025059344.1	carboxypeptidase
WP_026906595.1	carboxypeptidase
WP_072887420.1	carboxypeptidase
WP_039653590.1	carboxypeptidase
WP_077363940.1	carboxypeptidase
WP_083273281.1	carboxypeptidase
WP_091737370.1	carboxypeptidase
WP_111655885.1	carboxypeptidase
WP_114353755.1	carboxypeptidase
WP_149476448.1	carboxypeptidase
WP_139203344.1	carboxypeptidase
WP_220182076.1	carboxypeptidase
WP_251547148.1	carboxypeptidase
WP_270798462.1	carboxypeptidase
WP_254756140.1	carboxypeptidase
WP_320671485.1	carboxypeptidase
WP_290139809.1	carboxypeptidase
WP_390309073.1	carboxypeptidase
WP_412897496.1	carboxypeptidase
WP_413002321.1	carboxypeptidase
WP_417361997.1	carboxypeptidase
WP_031434801.1	carboxypeptidase
WP_006572476.1	carboxypeptidase
WP_016310333.1	carboxypeptidase
WP_026477932.1	carboxypeptidase
WP_055450814.1	carboxypeptidase
WP_069649501.1	carboxypeptidase
WP_069649507.1	carboxypeptidase
WP_108026165.1	carboxypeptidase
WP_129596667.1	carboxypeptidase
WP_126579505.1	carboxypeptidase
WP_136830672.1	carboxypeptidase
WP_213468564.1	carboxypeptidase
WP_231749459.1	carboxypeptidase
WP_282540861.1	carboxypeptidase
WP_306887028.1	carboxypeptidase
WP_269881351.1	carboxypeptidase
WP_262582934.1	carboxypeptidase
WP_379292277.1	carboxypeptidase
WP_413807101.1	carboxypeptidase
WP_380828177.1	carboxypeptidase
WP_007784100.1	carboxypeptidase
WP_013175193.1	carboxypeptidase
WP_040329306.1	carboxypeptidase
WP_071121244.1	carboxypeptidase
WP_112145138.1	carboxypeptidase
WP_141190590.1	carboxypeptidase
WP_167053708.1	carboxypeptidase
WP_172664296.1	carboxypeptidase
WP_210654491.1	carboxypeptidase
WP_208998743.1	carboxypeptidase
WP_225903658.1	carboxypeptidase
WP_227766579.1	carboxypeptidase
WP_235827640.1	carboxypeptidase
WP_238402910.1	carboxypeptidase
WP_305037435.1	carboxypeptidase
WP_342681054.1	carboxypeptidase
WP_342681068.1	carboxypeptidase
WP_342707241.1	carboxypeptidase
WP_375523546.1	carboxypeptidase
WP_379513828.1	carboxypeptidase
WP_413780227.1	carboxypeptidase
WP_419824135.1	carboxypeptidase
WP_419865850.1	carboxypeptidase
WP_436641237.1	carboxypeptidase
WP_430691832.1	carboxypeptidase
WP_430785448.1	carboxypeptidase
WP_138492992.1	carboxypeptidase
WP_129076213.1	carboxypeptidase
WP_152946559.1	carboxypeptidase
WP_160031112.1	carboxypeptidase
WP_160031193.1	carboxypeptidase
WP_184349262.1	carboxypeptidase
WP_189953140.1	carboxypeptidase
WP_209845205.1	carboxypeptidase
WP_223039333.1	carboxypeptidase
WP_245765818.1	carboxypeptidase
WP_284479804.1	carboxypeptidase
WP_379575864.1	carboxypeptidase
WP_381610555.1	carboxypeptidase
WP_399204080.1	carboxypeptidase
WP_416450712.1	carboxypeptidase
WP_416827091.1	carboxypeptidase
WP_035354072.1	carboxypeptidase
WP_071133273.1	carboxypeptidase
WP_067728216.1	carboxypeptidase
WP_120765503.1	carboxypeptidase
WP_109763353.1	carboxypeptidase
WP_150446762.1	carboxypeptidase
WP_154056444.1	carboxypeptidase
WP_147127462.1	carboxypeptidase
WP_174136323.1	carboxypeptidase
WP_162490050.1	carboxypeptidase
WP_174613645.1	carboxypeptidase
WP_193213187.1	carboxypeptidase
WP_229806405.1	carboxypeptidase
WP_246187972.1	carboxypeptidase
WP_265217236.1	carboxypeptidase
WP_311612411.1	carboxypeptidase
WP_265447002.1	carboxypeptidase
WP_344525309.1	carboxypeptidase
WP_372516051.1	carboxypeptidase
WP_390362884.1	carboxypeptidase
WP_006521708.1	carboxypeptidase
WP_012441901.1	carboxypeptidase
WP_046231991.1	carboxypeptidase
WP_028117014.1	carboxypeptidase
WP_040261587.1	carboxypeptidase
WP_051652116.1	carboxypeptidase
WP_066500908.1	carboxypeptidase
WP_083225105.1	carboxypeptidase
WP_145347205.1	carboxypeptidase
WP_220693815.1	carboxypeptidase
WP_231787927.1	carboxypeptidase
WP_236588078.1	carboxypeptidase
WP_256555052.1	carboxypeptidase
WP_307255731.1	carboxypeptidase
WP_307390347.1	carboxypeptidase
WP_314795959.1	carboxypeptidase
WP_334071631.1	carboxypeptidase
WP_132082508.1	carboxypeptidase
WP_118039288.1	carboxypeptidase
WP_118209765.1	carboxypeptidase
ACD04945.1	M43metallopeptidase
WP_012420475.1	M43metallopeptidase
WP_041884313.1	M43metallopeptidase
WP_183760752.1	M43metallopeptidase
WP_146504553.1	M43metallopeptidase
WP_206292495.1	M43metallopeptidase
WP_338689117.1	M43metallopeptidase
WP_377088404.1	M43metallopeptidase
WP_131529990.1	M43metallopeptidase
WP_140937053.1	M43metallopeptidase
WP_354203904.1	M43metallopeptidase
WP_141614662.1	M43metallopeptidase
WP_146453544.1	M43metallopeptidase
WP_027136577.1	M43metallopeptidase
WP_192009594.1	M43metallopeptidase
WP_165930215.1	M43metallopeptidase
WP_172395466.1	M43metallopeptidase
WP_272180527.1	M43metallopeptidase
WP_178931464.1	M43metallopeptidase
WP_186757440.1	M43metallopeptidase
WP_264499170.1	M43metallopeptidase
WP_120259810.1	M43metallopeptidase
WP_344852183.1	M43metallopeptidase
WP_009964453.1	M43metallopeptidase
WP_200351185.1	M43metallopeptidase
WP_052496529.1	M43metallopeptidase
WP_186452442.1	M43metallopeptidase
WP_102017498.1	M43metallopeptidase
WP_136835916.1	M43metallopeptidase
WP_183760093.1	M43metallopeptidase
WP_233031104.1	M43metallopeptidase
WP_015265989.1	M43metallopeptidase
WP_074609669.1	M43metallopeptidase
WP_052265866.1	M43metallopeptidase
WP_017259079.1	M43metallopeptidase
WP_092012069.1	M43metallopeptidase
WP_074606761.1	M43metallopeptidase
WP_325100852.1	M43metallopeptidase
WP_122635558.1	M43metallopeptidase
WP_190327667.1	M43metallopeptidase
WP_136521240.1	M43metallopeptidase
WP_230253554.1	M43metallopeptidase
WP_321976917.1	M43metallopeptidase
WP_430826345.1	M43metallopeptidase
WP_073298066.1	M43metallopeptidase
WP_162656009.1	M43metallopeptidase
WP_172662505.1	M43metallopeptidase
WP_111632616.1	M43metallopeptidase
WP_146849045.1	M43metallopeptidase
WP_377130454.1	M43metallopeptidase
WP_200352685.1	M43metallopeptidase
WP_330109265.1	M43metallopeptidase
WP_103904785.1	M43metallopeptidase
WP_215434124.1	M43metallopeptidase
WP_145030218.1	M43metallopeptidase
WP_241788870.1	M43metallopeptidase
WP_083361735.1	M43metallopeptidase
WP_345213309.1	M43metallopeptidase
WP_246128277.1	M43metallopeptidase
WP_460541292.1	M43metallopeptidase
WP_433902713.1	M43metallopeptidase
WP_068691455.1	M43metallopeptidase
WP_075991553.1	M43metallopeptidase
WP_275110125.1	M43metallopeptidase
WP_090885544.1	M43metallopeptidase
WP_073233725.1	M43metallopeptidase
WP_079472934.1	M43metallopeptidase
WP_113962137.1	M43metallopeptidase
WP_028069631.1	M43metallopeptidase
WP_435892829.1	M43metallopeptidase
WP_077024351.1	M43metallopeptidase
WP_138084665.1	M43metallopeptidase
WP_111594286.1	M43metallopeptidase
WP_072317599.1	M43metallopeptidase
WP_084289372.1	M43metallopeptidase
WP_459555563.1	M43metallopeptidase
WP_136836490.1	M43metallopeptidase
WP_180975249.1	M43metallopeptidase
WP_330108632.1	M43metallopeptidase
WP_168803758.1	M43metallopeptidase
WP_170835630.1	M43metallopeptidase
WP_265766769.1	M43metallopeptidase
WP_460541327.1	M43metallopeptidase
WP_160713099.1	M43metallopeptidase
WP_222537604.1	M43metallopeptidase
WP_068941964.1	M43metallopeptidase
WP_169226766.1	M43metallopeptidase
WP_211976980.1	M43metallopeptidase
WP_248073974.1	M43metallopeptidase
WP_303307474.1	M43metallopeptidase
WP_187965691.1	M43metallopeptidase
WP_194112432.1	M43metallopeptidase
WP_041885610.1	M43metallopeptidase
WP_027381001.1	M43metallopeptidase
WP_039472503.1	M43metallopeptidase
WP_171189625.1	M43metallopeptidase
WP_212227096.1	M43metallopeptidase
WP_057934171.1	M43metallopeptidase
WP_341403348.1	M43metallopeptidase
WP_057933953.1	M43metallopeptidase
WP_175636159.1	M43metallopeptidase
WP_089789990.1	M43metallopeptidase
WP_215435303.1	M43metallopeptidase
WP_136834800.1	M43metallopeptidase
WP_010599478.1	M43metallopeptidase
WP_102721236.1	M43metallopeptidase
WP_108636633.1	M43metallopeptidase
WP_269427258.1	M43metallopeptidase
WP_073230588.1	M43metallopeptidase
WP_160715930.1	M43metallopeptidase
WP_041885144.1	M43metallopeptidase
WP_073227874.1	M43metallopeptidase
WP_230219594.1	M43metallopeptidase
WP_092722352.1	M43metallopeptidase
WP_264485061.1	M43metallopeptidase
WP_110360532.1	M43metallopeptidase
WP_190328476.1	M43metallopeptidase
WP_215223093.1	M43metallopeptidase
WP_215223126.1	M43metallopeptidase
WP_274267368.1	M43metallopeptidase
WP_084286925.1	M43metallopeptidase
WP_178932319.1	M43metallopeptidase
WP_343225943.1	M43metallopeptidase
WP_002998317.1	M43metallopeptidase
WP_131536629.1	M43metallopeptidase
WP_344851115.1	M43metallopeptidase
WP_113951939.1	M43metallopeptidase
WP_152620243.1	M43metallopeptidase
WP_131528160.1	M43metallopeptidase
WP_136077445.1	M43metallopeptidase
WP_242131383.1	M43metallopeptidase
WP_242203158.1	M43metallopeptidase
WP_211976786.1	M43metallopeptidase
WP_164363070.1	M43metallopeptidase
WP_074239329.1	M43metallopeptidase
WP_187256644.1	M43metallopeptidase
WP_264489117.1	M43metallopeptidase
WP_464911471.1	M43metallopeptidase
WP_039473762.1	M43metallopeptidase
WP_147741015.1	M43metallopeptidase
WP_309490298.1	M43metallopeptidase
WP_167294584.1	M43metallopeptidase
WP_131030473.1	M43metallopeptidase
WP_233030079.1	M43metallopeptidase
WP_189625803.1	M43metallopeptidase
WP_073232905.1	M43metallopeptidase
WP_148044311.1	M43metallopeptidase
WP_265766776.1	M43metallopeptidase
WP_298265226.1	M43metallopeptidase
WP_238754196.1	M43metallopeptidase
WP_074605841.1	M43metallopeptidase
WP_169453765.1	M43metallopeptidase
WP_034041751.1	M43metallopeptidase
WP_074612869.1	M43metallopeptidase
WP_146151322.1	M43metallopeptidase
WP_376887769.1	M43metallopeptidase
WP_068848754.1	M43metallopeptidase
WP_078672730.1	M43metallopeptidase
WP_146432290.1	M43metallopeptidase
WP_249973676.1	M43metallopeptidase
WP_172664788.1	M43metallopeptidase
WP_113948991.1	M43metallopeptidase
WP_136834265.1	M43metallopeptidase
WP_145419561.1	M43metallopeptidase
WP_167291427.1	M43metallopeptidase
WP_188094894.1	M43metallopeptidase
WP_353545725.1	M43metallopeptidase
WP_344850873.1	M43metallopeptidase
WP_113952083.1	M43metallopeptidase
WP_028595630.1	M43metallopeptidase
WP_219871706.1	M43metallopeptidase
WP_028546591.1	M43metallopeptidase
WP_157336255.1	M43metallopeptidase
WP_191205226.1	M43metallopeptidase
WP_144991078.1	M43metallopeptidase
WP_160717071.1	M43metallopeptidase
WP_192023470.1	M43metallopeptidase
WP_256006130.1	M43metallopeptidase
WP_133577646.1	M43metallopeptidase
WP_196935530.1	M43metallopeptidase
WP_186760916.1	M43metallopeptidase
WP_156871816.1	M43metallopeptidase
WP_150300295.1	M43metallopeptidase
WP_150304656.1	M43metallopeptidase
GH2.QDU56619.1	M43metallopeptidase
BAL14929.1	GH129GH101like
GH101.WNO75193.1	GH129GH101like
GH101.XJV00288.1	GH129GH101like
GH129.UOG09741.1	GH129GH101like
GH129.WQG76201.1	GH129GH101like
GH101.WUY01144.1	GH129GH101like
GH101.WAT99596.1	GH129GH101like
GH129.XKQ18713.1	GH129GH101like
GH129.UOX61303.1	GH129GH101like
GH101.WUW73294.1	GH129GH101like
GH101.WUX62594.1	GH129GH101like
GH101.CCB73866.1	GH129GH101like
GH101.XKQ88534.1	GH129GH101like
GH101.QCX75949.1	GH129GH101like
GH101.WJY37669.1	GH129GH101like
GH101.WQL18900.1	GH129GH101like
GH101.AKU14972.1	GH129GH101like
GH101.XDS24266.1	GH129GH101like
GH129.UOX52713.1	GH129GH101like
GH129.WYJ07675.1	GH129GH101like
GH129.WYJ07916.1	GH129GH101like
GH101.UVN57441.1	GH129GH101like
GH101.WXK76538.1	GH129GH101like
GH129.UQT54760.1	GH129GH101like
GH129.WYJ07208.1	GH129GH101like
GH129.WYJ07373.1	GH129GH101like
GH101.WUJ46516.1	GH129GH101like
GH101.WHT16088.1	GH129GH101like
GH129.WYJ08248.1	GH129GH101like
GH129.XBS52574.1	GH129GH101like
GH129.SET52246.1	GH129GH101like
GH129.WRQ87904.1	GH129GH101like
GH129.WVH63753.1	GH129GH101like
GH101.UKY49562.1	GH129GH101like
GH101.WPO74412.1	GH129GH101like
GH129.UWO23392.1	GH129GH101like
GH129.WKB79975.1	GH129GH101like
GH129.WEG37096.1	GH129GH101like
GH129.WHT16572.1	GH129GH101like
GH101.WKK22466.1	GH129GH101like
GH101.XCC90965.1	GH129GH101like
GH101.WDN51403.1	GH129GH101like
GH129.UOX63320.1	GH129GH101like
tr|B5UB72|B5UB72_ENTFL	GH129GH101like
sp|Q8XMJ5|Q8XMJ5_CLOPE	GH129GH101like
sp|Q3T552|Q3T552_BIFLO	GH129GH101like
WP_012908077.1	class2spate
sp|Q54151|PIC_SHIFL	class2spate
WP_012908933.1	class2spate
QDB64244.1	class2spate
AAA24698.1	class2spate
CAD6024524.1	class2spate
WP_052338829.1	class2spate
WP_214216754.1	class2spate
WP_174081357.1	class2spate
WP_261921006.1	class2spate
WP_007523624.1	class2spate
WP_435951735.1	class2spate
WP_095666544.1	class2spate
WP_169798153.1	class2spate
WP_342352890.1	class2spate
WP_061070495.1	class2spate
WP_265139334.1	class2spate
WP_023928499.1	class2spate
WP_244889896.1	class2spate
WP_052368618.1	class2spate
WP_180822185.1	class2spate
WP_072592841.1	class2spate
WP_072592842.1	class2spate
WP_169748759.1	class2spate
WP_188470782.1	class2spate
WP_115578717.1	class2spate
WP_375716410.1	class2spate
WP_109092122.1	class2spate
WP_301674044.1	class2spate
WP_025267337.1	class2spate
WP_139989675.1	class2spate
WP_135056590.1	class2spate
WP_034353295.1	class2spate
WP_197034475.1	class2spate
WP_084255965.1	class2spate
WP_195816334.1	class2spate
WP_263077088.1	class2spate
WP_263077249.1	class2spate
WP_410151335.1	class2spate
WP_041794034.1	class2spate
WP_034615788.1	class2spate
WP_235192744.1	class2spate
WP_285264737.1	class2spate
WP_115341016.1	class2spate
WP_114934894.1	class2spate
WP_176812172.1	class2spate
WP_106274935.1	class2spate
WP_169718742.1	class2spate
WP_462979324.1	class2spate
WP_078218494.1	class2spate
WP_124233993.1	class2spate
WP_160619644.1	class2spate
WP_115578189.1	class2spate
NP_052685.1	class2spate
WP_038440277.1	class2spate
WP_142693193.1	class2spate
WP_256878718.1	class2spate
WP_434746226.1	class2spate
WP_111695936.1	class2spate
WP_132500435.1	class2spate
WP_034572895.1	class2spate
WP_038440834.1	class2spate
WP_120506379.1	class2spate
WP_027127962.1	class2spate
WP_051880757.1	class2spate
WP_159378710.1	class2spate
WP_342323353.1	class2spate
WP_082401402.1	class2spate
WP_121123696.1	class2spate
WP_167458017.1	class2spate
WP_284673709.1	class2spate
WP_236756720.1	class2spate
WP_217204975.1	class2spate
WP_051531941.1	class2spate
WP_175189717.1	class2spate
WP_175189718.1	class2spate
WP_215458970.1	class2spate
WP_003690407.1	class2spate
WP_051905067.1	class2spate
WP_445259341.1	class2spate
WP_007523761.1	class2spate
WP_172230840.1	class2spate
WP_256696935.1	class2spate
WP_375715050.1	class2spate
WP_150038063.1	class2spate
WP_005710000.1	class2spate
WP_005715578.1	class2spate
WP_051170707.1	class2spate
WP_078254706.1	class2spate
WP_102728794.1	class2spate
WP_172285052.1	class2spate
WP_279573218.1	class2spate
WP_172234150.1	class2spate
WP_024522280.1	class2spate
WP_193323381.1	class2spate
WP_343876637.1	class2spate
WP_409501004.1	class2spate
WP_087486971.1	class2spate
WP_182687929.1	class2spate
WP_434126044.1	class2spate
WP_027327003.1	class2spate
WP_280524215.1	class2spate
WP_101763687.1	class2spate
WP_175189716.1	class2spate
WP_279629419.1	class2spate
WP_126372860.1	class2spate
WP_073508317.1	class2spate
WP_120161941.1	class2spate
WP_128600173.1	class2spate
WP_007241849.1	class2spate
WP_006995636.1	class2spate
WP_099507126.1	class2spate
WP_167498241.1	class2spate
WP_263077087.1	class2spate
WP_213052383.1	class2spate
WP_006248318.1	class2spate
WP_132967520.1	class2spate
WP_379099582.1	class2spate
WP_049074131.1	class2spate
WP_194313877.1	class2spate
WP_418799663.1	class2spate
WP_132500559.1	class2spate
WP_229932887.1	class2spate
WP_013577039.1	class2spate
WP_052338828.1	class2spate
WP_319787146.1	class2spate
WP_342905840.1	class2spate
WP_002249300.1	class2spate
WP_086315823.1	class2spate
WP_169302232.1	class2spate
WP_215709538.1	class2spate
WP_123800883.1	class2spate
WP_214237739.1	class2spate
WP_249938769.1	class2spate
WP_409500467.1	class2spate
NP_858203.1	class2spate
WP_082026898.1	class2spate
WP_133505314.1	class2spate
WP_141175110.1	class2spate
WP_197711720.1	class2spate
WP_132965086.1	class2spate
WP_132024347.1	class2spate
WP_172460371.1	class2spate
WP_321094965.1	class2spate
WP_001034026.1	class2spate
WP_001034111.1	class2spate
WP_258038569.1	class2spate
WP_083108335.1	class2spate
WP_035598685.1	class2spate
WP_256878399.1	class2spate
WP_289233252.1	class2spate
WP_233033927.1	class2spate
WP_006717233.1	class2spate
WP_156351023.1	class2spate
WP_235937437.1	class2spate
WP_013203978.1	class2spate
WP_150540143.1	class2spate
WP_111230277.1	class2spate
WP_005695300.1	class2spate
WP_002237362.1	class2spate
WP_139989008.1	class2spate
WP_157395093.1	class2spate
WP_080977458.1	class2spate
WP_281177256.1	class2spate
WP_115271289.1	class2spate
WP_155110252.1	class2spate
WP_135911104.1	class2spate
WP_041794031.1	class2spate
WP_157403703.1	class2spate
WP_254603930.1	class2spate
WP_034945743.1	class2spate
WP_005826348.1	class2spate
WP_353500974.1	class2spate
WP_232770132.1	class2spate
WP_263753871.1	class2spate
WP_342323352.1	class2spate
WP_164997536.1	class2spate
WP_230338990.1	class2spate
WP_012858202.1	class2spate
WP_014667319.1	class2spate
WP_035685752.1	class2spate
WP_095176739.1	class2spate
WP_211597285.1	class2spate
WP_165582344.1	class2spate
WP_374807135.1	class2spate
WP_156683726.1	class2spate
WP_342911274.1	class2spate
WP_153689886.1	class2spate
WP_120162275.1	class2spate
WP_135708914.1	class2spate
WP_180135999.1	class2spate
WP_066805472.1	class2spate
WP_066805697.1	class2spate
WP_005823837.1	class2spate
WP_032804828.1	class2spate
WP_343868495.1	class2spate
WP_115314953.1	class2spate
WP_249893476.1	class2spate
WP_320204488.1	class2spate
WP_073508319.1	class2spate
WP_202302184.1	class2spate
WP_083036821.1	class2spate
WP_157402483.1	class2spate
WP_436830066.1	class2spate
BT_3965	GH92
BACOVA_04809	GH92
BACOVA_04810	GH92
BT_3962	GH92
BT_4073	GH92
BT_3990	GH92
BT_3991	GH92
BT_3994	GH92
BT_4092	GH92
BT_4093	GH92
WP_019943710.1	GH92
WP_115972749.1	GH92
WP_108983707.1	GH92
WP_073170038.1	GH92
WP_132033946.1	GH92
WP_123108330.1	GH92
WP_184087535.1	GH92
WP_146383338.1	GH92
WP_207126718.1	GH92
WP_186930692.1	GH92
WP_146403274.1	GH92
WP_207297426.1	GH92
WP_169466547.1	GH92
WP_219753306.1	GH92
WP_203292526.1	GH92
WP_219754832.1	GH92
WP_242695917.1	GH92
WP_242695939.1	GH92
WP_226331992.1	GH92
WP_310099017.1	GH92
WP_259016408.1	GH92
WP_321278865.1	GH92
WP_343333052.1	GH92
WP_432264609.1	GH92
WP_377576472.1	GH92
WP_460567658.1	GH92
WP_439654306.1	GH92
WP_003972918.1	GH92
WP_024981207.1	GH92
WP_027201509.1	GH92
WP_066717719.1	GH92
WP_066759738.1	GH92
WP_073083265.1	GH92
WP_079129178.1	GH92
WP_090151400.1	GH92
WP_103234476.1	GH92
WP_103414536.1	GH92
WP_111595042.1	GH92
WP_114846657.1	GH92
WP_123127334.1	GH92
WP_116789231.1	GH92
WP_116789770.1	GH92
WP_133604065.1	GH92
WP_142532056.1	GH92
WP_148917584.1	GH92
WP_160845034.1	GH92
WP_167967154.1	GH92
WP_172389882.1	GH92
WP_186905652.1	GH92
WP_182335986.1	GH92
WP_201799469.1	GH92
WP_201877659.1	GH92
WP_202005008.1	GH92
WP_207493229.1	GH92
WP_207510615.1	GH92
WP_216216951.1	GH92
WP_210464222.1	GH92
WP_225686904.1	GH92
WP_233781006.1	GH92
WP_238424230.1	GH92
WP_244978118.1	GH92
WP_245129408.1	GH92
WP_251800731.1	GH92
WP_274638825.1	GH92
WP_303304815.1	GH92
WP_317797045.1	GH92
WP_331809263.1	GH92
WP_332791640.1	GH92
WP_377409803.1	GH92
WP_384826824.1	GH92
WP_425561879.1	GH92
WP_309481670.1	GH92
WP_409468994.1	GH92
WP_309522290.1	GH92
WP_459602273.1	GH92
WP_460894032.1	GH92
WP_369858904.1	GH92
WP_028069088.1	GH92
WP_062124818.1	GH92
WP_074942161.1	GH92
WP_048921577.1	GH92
WP_075316751.1	GH92
WP_025866920.1	GH92
WP_096356968.1	GH92
WP_105215059.1	GH92
WP_103099021.1	GH92
WP_115477422.1	GH92
WP_119409717.1	GH92
WP_124316531.1	GH92
WP_182338024.1	GH92
WP_149913868.1	GH92
WP_165864480.1	GH92
WP_213298593.1	GH92
WP_166089325.1	GH92
WP_183983911.1	GH92
WP_199808824.1	GH92
WP_241559106.1	GH92
WP_245777298.1	GH92
WP_259347002.1	GH92
WP_259408759.1	GH92
WP_267264918.1	GH92
WP_282592993.1	GH92
WP_326325682.1	GH92
WP_369979020.1	GH92
WP_430822259.1	GH92
WP_377331470.1	GH92
WP_414167717.1	GH92
WP_439182846.1	GH92
WP_025229515.1	GH92
WP_019073919.1	GH92
WP_034710080.1	GH92
WP_044046022.1	GH92
WP_050057536.1	GH92
WP_062150042.1	GH92
WP_056409350.1	GH92
WP_072836663.1	GH92
WP_094967171.1	GH92
WP_074058751.1	GH92
WP_074236836.1	GH92
WP_127122246.1	GH92
WP_127342805.1	GH92
WP_131838679.1	GH92
WP_146584774.1	GH92
WP_156691801.1	GH92
WP_137979910.1	GH92
WP_167096244.1	GH92
WP_192582330.1	GH92
WP_207328657.1	GH92
WP_199109546.1	GH92
WP_219158468.1	GH92
WP_245832601.1	GH92
WP_245832614.1	GH92
WP_199414985.1	GH92
WP_249657852.1	GH92
WP_237924646.1	GH92
WP_274266935.1	GH92
WP_338731884.1	GH92
WP_344768467.1	GH92
WP_377096869.1	GH92
WP_317844565.1	GH92
WP_439696788.1	GH92
WP_380918531.1	GH92
WP_430811895.1	GH92
WP_461146267.1	GH92
WP_462487485.1	GH92
WP_381166610.1	GH92
WP_430819879.1	GH92
WP_430819881.1	GH92
WP_015807999.1	GH92
WP_042468871.1	GH92
WP_035118110.1	GH92
WP_042827849.1	GH92
WP_051109917.1	GH92
WP_082893775.1	GH92
WP_076450209.1	GH92
WP_090656647.1	GH92
WP_088367272.1	GH92
WP_102407334.1	GH92
WP_116776833.1	GH92
WP_133818557.1	GH92
WP_182331153.1	GH92
WP_186931383.1	GH92
WP_190115416.1	GH92
WP_188808038.1	GH92
WP_195436486.1	GH92
WP_229421194.1	GH92
WP_244050366.1	GH92
WP_238764178.1	GH92
WP_238764193.1	GH92
WP_298793515.1	GH92
WP_336557362.1	GH92
WP_377141308.1	GH92
WP_379664676.1	GH92
WP_407034321.1	GH92
WP_423128361.1	GH92
WP_026172863.1	GH92
WP_026327431.1	GH92
WP_040311278.1	GH92
WP_073314843.1	GH92
WP_073347448.1	GH92
WP_072363906.1	GH92
WP_096350192.1	GH92
WP_084555946.1	GH92
WP_091142268.1	GH92
WP_116845219.1	GH92
WP_112749619.1	GH92
WP_107954521.1	GH92
WP_128766276.1	GH92
WP_132110885.1	GH92
WP_132110897.1	GH92
WP_141413093.1	GH92
WP_141417551.1	GH92
WP_141616114.1	GH92
WP_173416746.1	GH92
WP_206440243.1	GH92
WP_254088850.1	GH92
WP_264734182.1	GH92
WP_264734506.1	GH92
WP_284402018.1	GH92
WP_225321346.1	GH92
WP_284686482.1	GH92
WP_343331095.1	GH92
WP_394654357.1	GH92
WP_369942742.1	GH92
WP_382315787.1	GH92
WP_370456746.1	GH92
WP_422125336.1	GH92
WP_408090676.1	GH92
WP_004369673.1	GH92
WP_013480190.1	GH92
WP_015782079.1	GH92
WP_025078149.1	GH92
WP_036110553.1	GH92
WP_062267621.1	GH92
WP_062267624.1	GH92
WP_053826533.1	GH92
WP_081421442.1	GH92
WP_089854366.1	GH92
WP_104539218.1	GH92
WP_109279108.1	GH92
WP_074988455.1	GH92
WP_075133453.1	GH92
WP_109415839.1	GH92
WP_123686782.1	GH92
WP_128133078.1	GH92
WP_114826127.1	GH92
WP_157509874.1	GH92
WP_157563971.1	GH92
WP_146865297.1	GH92
WP_169523364.1	GH92
WP_160689591.1	GH92
WP_186961230.1	GH92
WP_186961231.1	GH92
WP_182462901.1	GH92
WP_174498677.1	GH92
WP_187070985.1	GH92
WP_200466990.1	GH92
WP_189479480.1	GH92
WP_189549503.1	GH92
WP_204490582.1	GH92
WP_204491030.1	GH92
WP_218920860.1	GH92
WP_232129361.1	GH92
WP_244828539.1	GH92
WP_250339830.1	GH92
WP_208643480.1	GH92
WP_274255942.1	GH92
WP_257918988.1	GH92
WP_208865781.1	GH92
WP_318349415.1	GH92
WP_345485012.1	GH92
WP_338394343.1	GH92
WP_266173263.1	GH92
WP_266173558.1	GH92
WP_425492440.1	GH92
WP_425493761.1	GH92
WP_385858946.1	GH92
WP_425581555.1	GH92
WP_404714761.1	GH92
WP_447769414.1	GH92
WP_448548095.1	GH92
WP_448548099.1	GH92
WP_007990913.1	GH92
WP_073300588.1	GH92
WP_042021360.1	GH92
WP_067760296.1	GH92
WP_095898662.1	GH92
WP_108809050.1	GH92
WP_103907366.1	GH92
WP_103982109.1	GH92
WP_123263623.1	GH92
WP_115929137.1	GH92
WP_116010899.1	GH92
WP_144587084.1	GH92
WP_168883119.1	GH92
